Order ID,Order Date,State,Category,Segment,Quantity,Sub-Category,City,Sales,Profit
ORD-12461,2021-04-13 13:00:00,Florida,Office Supplies,Consumer,1,Storage,Miami,405.03,26.07
ORD-12462,2021-04-13 14:00:00,New York,Technology,Home Office,6,Accessories,New York City,1013.64,240.76
ORD-12463,2021-04-13 15:00:00,Florida,Furniture,Home Office,6,Tables,Orlando,1341.82,209.18
ORD-12464,2021-04-13 16:00:00,Pennsylvania,Furniture,Corporate,7,Chairs,Philadelphia,1797.46,595.81
ORD-12465,2021-04-13 17:00:00,California,Furniture,Consumer,1,Bookcases,San Francisco,1308.37,345.15
ORD-12466,2021-04-13 18:00:00,Pennsylvania,Office Supplies,Home Office,4,Binders,Pittsburgh,972.49,87.14
ORD-12467,2021-04-13 19:00:00,California,Technology,Consumer,9,Phones,Los Angeles,76.62,-6.62
ORD-12468,2021-04-13 20:00:00,Texas,Technology,Corporate,6,Laptops,Houston,1831.7,-362.54
ORD-12469,2021-04-13 21:00:00,Florida,Technology,Consumer,2,Laptops,Miami,1805.71,612.63
ORD-12470,2021-04-13 22:00:00,California,Furniture,Corporate,4,Tables,San Diego,763.65,241.37
ORD-12471,2021-04-13 23:00:00,Georgia,Technology,Consumer,6,Phones,Augusta,67.78,-3.34
ORD-12472,2021-04-14 00:00:00,Illinois,Furniture,Home Office,4,Tables,Aurora,1469.41,221.91
ORD-12473,2021-04-14 01:00:00,California,Technology,Corporate,7,Laptops,San Diego,1585.44,318.8
ORD-12474,2021-04-14 02:00:00,California,Furniture,Home Office,3,Chairs,San Diego,1089.51,128.46
ORD-12475,2021-04-14 03:00:00,Illinois,Technology,Corporate,6,Phones,Aurora,811.72,213.99
ORD-12476,2021-04-14 04:00:00,Florida,Office Supplies,Consumer,4,Binders,Tampa,1703.75,-267.82
ORD-12477,2021-04-14 05:00:00,Florida,Office Supplies,Consumer,3,Binders,Miami,393.11,115.21
ORD-12478,2021-04-14 06:00:00,Illinois,Furniture,Corporate,3,Bookcases,Chicago,884.72,13.81
ORD-12479,2021-04-14 07:00:00,Pennsylvania,Furniture,Corporate,2,Tables,Allentown,58.73,3.78
ORD-12480,2021-04-14 08:00:00,Georgia,Technology,Corporate,3,Accessories,Savannah,336.38,15.0
ORD-12481,2021-04-14 09:00:00,Michigan,Technology,Consumer,1,Phones,Ann Arbor,1882.25,173.56
ORD-12482,2021-04-14 10:00:00,Washington,Office Supplies,Corporate,3,Binders,Tacoma,1160.39,149.68
ORD-12483,2021-04-14 11:00:00,Georgia,Technology,Corporate,9,Phones,Savannah,1613.13,307.61
ORD-12484,2021-04-14 12:00:00,Florida,Furniture,Home Office,4,Chairs,Tampa,978.14,86.78
ORD-12485,2021-04-14 13:00:00,Michigan,Furniture,Corporate,3,Chairs,Grand Rapids,1671.31,295.2
ORD-12486,2021-04-14 14:00:00,Texas,Furniture,Home Office,8,Tables,Dallas,1082.51,-15.09
ORD-12487,2021-04-14 15:00:00,New York,Furniture,Home Office,1,Bookcases,Rochester,19.03,6.0
ORD-12488,2021-04-14 16:00:00,California,Furniture,Home Office,5,Bookcases,San Diego,1800.4,-296.18
ORD-12489,2021-04-14 17:00:00,Illinois,Office Supplies,Consumer,1,Paper,Naperville,305.65,30.58
ORD-12490,2021-04-14 18:00:00,Illinois,Office Supplies,Home Office,7,Paper,Aurora,906.6,-137.74
ORD-12491,2021-04-14 19:00:00,California,Furniture,Corporate,5,Tables,Los Angeles,958.58,41.72
ORD-12492,2021-04-14 20:00:00,New York,Technology,Consumer,2,Accessories,Rochester,104.0,-6.07
ORD-12493,2021-04-14 21:00:00,Washington,Furniture,Consumer,1,Bookcases,Seattle,115.61,36.45
ORD-12494,2021-04-14 22:00:00,New York,Office Supplies,Consumer,7,Binders,New York City,1527.48,-294.51
ORD-12495,2021-04-14 23:00:00,Michigan,Furniture,Consumer,1,Bookcases,Detroit,607.9,9.22
ORD-12496,2021-04-15 00:00:00,New York,Office Supplies,Consumer,3,Storage,Buffalo,825.16,189.89
ORD-12497,2021-04-15 01:00:00,Michigan,Office Supplies,Consumer,6,Paper,Grand Rapids,1132.58,-109.12
ORD-12498,2021-04-15 02:00:00,New York,Furniture,Consumer,6,Bookcases,Rochester,753.04,187.19
ORD-12499,2021-04-15 03:00:00,Washington,Furniture,Home Office,7,Chairs,Tacoma,1552.32,423.55
ORD-12500,2021-04-15 04:00:00,Washington,Technology,Corporate,1,Accessories,Spokane,1770.08,335.26
ORD-12501,2021-04-15 05:00:00,Florida,Office Supplies,Corporate,7,Paper,Tampa,128.84,-10.95
ORD-12502,2021-04-15 06:00:00,California,Technology,Home Office,2,Laptops,Los Angeles,1274.45,-64.21
ORD-12503,2021-04-15 07:00:00,Washington,Furniture,Home Office,6,Chairs,Spokane,642.14,-69.47
ORD-12504,2021-04-15 08:00:00,Michigan,Office Supplies,Consumer,8,Binders,Grand Rapids,1170.72,-115.63
ORD-12505,2021-04-15 09:00:00,Washington,Technology,Consumer,5,Accessories,Spokane,972.98,-175.07
ORD-12506,2021-04-15 10:00:00,Florida,Technology,Home Office,3,Phones,Tampa,674.02,183.01
ORD-12507,2021-04-15 11:00:00,Illinois,Technology,Consumer,8,Phones,Chicago,198.68,18.02
ORD-12508,2021-04-15 12:00:00,Michigan,Furniture,Corporate,8,Tables,Ann Arbor,1123.29,-22.17
ORD-12509,2021-04-15 13:00:00,Florida,Furniture,Corporate,4,Tables,Miami,234.46,-9.55
ORD-12510,2021-04-15 14:00:00,Pennsylvania,Furniture,Consumer,8,Bookcases,Pittsburgh,320.68,31.93
ORD-12511,2021-04-15 15:00:00,Pennsylvania,Office Supplies,Consumer,5,Storage,Pittsburgh,1964.53,-39.93
ORD-12512,2021-04-15 16:00:00,Texas,Furniture,Consumer,5,Bookcases,Austin,640.24,176.09
ORD-12513,2021-04-15 17:00:00,New York,Office Supplies,Corporate,3,Storage,Rochester,1173.03,-98.5
ORD-12514,2021-04-15 18:00:00,California,Technology,Consumer,7,Laptops,San Diego,551.74,157.39
ORD-12515,2021-04-15 19:00:00,Ohio,Technology,Home Office,9,Accessories,Columbus,1732.36,286.27
ORD-12516,2021-04-15 20:00:00,Georgia,Furniture,Consumer,9,Bookcases,Augusta,573.85,187.16
ORD-12517,2021-04-15 21:00:00,Florida,Technology,Home Office,1,Phones,Tampa,740.1,-141.87
ORD-12518,2021-04-15 22:00:00,Illinois,Furniture,Consumer,1,Bookcases,Aurora,1220.69,-204.46
ORD-12519,2021-04-15 23:00:00,Georgia,Office Supplies,Consumer,5,Binders,Savannah,1741.27,131.45
ORD-12520,2021-04-16 00:00:00,Illinois,Technology,Corporate,1,Laptops,Chicago,1634.27,493.24
ORD-12521,2021-04-16 01:00:00,Georgia,Furniture,Home Office,4,Bookcases,Augusta,535.08,108.05
ORD-12522,2021-04-16 02:00:00,Florida,Technology,Home Office,1,Phones,Orlando,1660.81,236.13
ORD-12523,2021-04-16 03:00:00,Ohio,Technology,Home Office,2,Accessories,Cincinnati,1405.38,-256.65
ORD-12524,2021-04-16 04:00:00,Georgia,Furniture,Corporate,2,Chairs,Augusta,1979.76,-10.31
ORD-12525,2021-04-16 05:00:00,Florida,Technology,Home Office,4,Accessories,Tampa,1871.54,-18.31
ORD-12526,2021-04-16 06:00:00,Washington,Technology,Corporate,8,Laptops,Seattle,1070.94,105.11
ORD-12527,2021-04-16 07:00:00,Ohio,Technology,Consumer,2,Laptops,Cincinnati,1502.36,-87.43
ORD-12528,2021-04-16 08:00:00,Michigan,Technology,Consumer,9,Phones,Grand Rapids,1144.66,-60.74
ORD-12529,2021-04-16 09:00:00,Illinois,Office Supplies,Home Office,9,Binders,Aurora,1194.04,168.92
ORD-12530,2021-04-16 10:00:00,Pennsylvania,Technology,Consumer,2,Laptops,Philadelphia,211.99,67.73
ORD-12531,2021-04-16 11:00:00,New York,Technology,Consumer,1,Accessories,Rochester,14.47,2.36
ORD-12532,2021-04-16 12:00:00,Pennsylvania,Furniture,Home Office,9,Chairs,Philadelphia,105.89,17.73
ORD-12533,2021-04-16 13:00:00,Ohio,Office Supplies,Consumer,2,Paper,Cincinnati,1933.6,662.1
ORD-12534,2021-04-16 14:00:00,Michigan,Furniture,Home Office,8,Chairs,Detroit,261.27,-30.2
ORD-12535,2021-04-16 15:00:00,Illinois,Furniture,Home Office,3,Tables,Naperville,98.34,-17.84
ORD-12536,2021-04-16 16:00:00,Michigan,Furniture,Consumer,1,Tables,Ann Arbor,626.19,131.52
ORD-12537,2021-04-16 17:00:00,Georgia,Office Supplies,Consumer,1,Binders,Atlanta,1180.48,48.79
ORD-12538,2021-04-16 18:00:00,Illinois,Furniture,Consumer,2,Chairs,Naperville,1897.44,68.03
ORD-12539,2021-04-16 19:00:00,Georgia,Furniture,Consumer,7,Tables,Atlanta,1402.78,-106.73
ORD-12540,2021-04-16 20:00:00,Florida,Furniture,Consumer,6,Bookcases,Miami,559.94,44.11
ORD-12541,2021-04-16 21:00:00,Ohio,Technology,Corporate,2,Laptops,Cincinnati,1878.73,81.15
ORD-12542,2021-04-16 22:00:00,Florida,Furniture,Consumer,4,Bookcases,Orlando,81.72,-0.82
ORD-12543,2021-04-16 23:00:00,Texas,Office Supplies,Corporate,2,Storage,Houston,1958.32,85.21
ORD-12544,2021-04-17 00:00:00,Michigan,Office Supplies,Home Office,1,Storage,Grand Rapids,126.69,1.41
ORD-12545,2021-04-17 01:00:00,Georgia,Technology,Consumer,3,Phones,Atlanta,1510.16,478.63
ORD-12546,2021-04-17 02:00:00,Washington,Office Supplies,Consumer,4,Paper,Spokane,100.14,33.96
ORD-12547,2021-04-17 03:00:00,Florida,Office Supplies,Consumer,5,Paper,Tampa,1863.81,488.22
ORD-12548,2021-04-17 04:00:00,Texas,Technology,Home Office,5,Accessories,Houston,226.25,77.99
ORD-12549,2021-04-17 05:00:00,California,Furniture,Corporate,7,Bookcases,Los Angeles,110.45,-5.95
ORD-12550,2021-04-17 06:00:00,Pennsylvania,Technology,Corporate,8,Accessories,Philadelphia,1779.64,469.13
ORD-12551,2021-04-17 07:00:00,Illinois,Furniture,Consumer,9,Tables,Aurora,200.63,4.74
ORD-12552,2021-04-17 08:00:00,Texas,Furniture,Consumer,7,Bookcases,Houston,1597.88,336.15
ORD-12553,2021-04-17 09:00:00,Ohio,Office Supplies,Consumer,5,Paper,Columbus,1496.6,-133.55
ORD-12554,2021-04-17 10:00:00,Florida,Technology,Consumer,9,Laptops,Orlando,1201.77,296.33
ORD-12555,2021-04-17 11:00:00,Ohio,Office Supplies,Home Office,8,Binders,Cincinnati,762.15,-117.44
ORD-12556,2021-04-17 12:00:00,Pennsylvania,Office Supplies,Consumer,9,Storage,Allentown,1832.01,-93.79
ORD-12557,2021-04-17 13:00:00,Washington,Furniture,Home Office,8,Bookcases,Seattle,1743.45,439.48
ORD-12558,2021-04-17 14:00:00,Michigan,Office Supplies,Consumer,6,Storage,Detroit,858.23,181.03
ORD-12559,2021-04-17 15:00:00,Michigan,Technology,Corporate,4,Phones,Detroit,471.13,35.66
ORD-12560,2021-04-17 16:00:00,Ohio,Office Supplies,Corporate,9,Storage,Cleveland,552.42,93.93
ORD-12561,2021-04-17 17:00:00,Georgia,Office Supplies,Consumer,9,Paper,Savannah,448.44,-43.92
ORD-12562,2021-04-17 18:00:00,Washington,Furniture,Consumer,9,Bookcases,Tacoma,1087.09,181.84
ORD-12563,2021-04-17 19:00:00,Michigan,Technology,Home Office,3,Laptops,Grand Rapids,1738.39,-340.05
ORD-12564,2021-04-17 20:00:00,Washington,Office Supplies,Consumer,3,Paper,Spokane,1549.49,400.18
ORD-12565,2021-04-17 21:00:00,Texas,Furniture,Consumer,6,Tables,Dallas,1593.07,133.75
ORD-12566,2021-04-17 22:00:00,Washington,Office Supplies,Consumer,6,Paper,Tacoma,902.09,287.89
ORD-12567,2021-04-17 23:00:00,New York,Technology,Corporate,6,Accessories,Rochester,651.67,41.05
ORD-12568,2021-04-18 00:00:00,Pennsylvania,Office Supplies,Home Office,5,Binders,Pittsburgh,1517.14,57.95
ORD-12569,2021-04-18 01:00:00,Michigan,Office Supplies,Corporate,5,Binders,Detroit,1588.66,75.51
ORD-12570,2021-04-18 02:00:00,Washington,Furniture,Home Office,2,Tables,Tacoma,1393.75,-3.0
ORD-12571,2021-04-18 03:00:00,Ohio,Office Supplies,Corporate,7,Storage,Cleveland,73.89,-8.0
ORD-12572,2021-04-18 04:00:00,California,Furniture,Consumer,4,Chairs,Los Angeles,1183.47,311.41
ORD-12573,2021-04-18 05:00:00,New York,Technology,Corporate,3,Accessories,New York City,700.62,9.81
ORD-12574,2021-04-18 06:00:00,New York,Office Supplies,Corporate,8,Binders,Rochester,400.42,36.44
ORD-12575,2021-04-18 07:00:00,Georgia,Technology,Home Office,4,Laptops,Atlanta,1391.85,-263.15
ORD-12576,2021-04-18 08:00:00,Washington,Technology,Home Office,4,Laptops,Tacoma,544.37,-90.83
ORD-12577,2021-04-18 09:00:00,Georgia,Office Supplies,Corporate,8,Paper,Savannah,1826.55,234.62
ORD-12578,2021-04-18 10:00:00,Georgia,Furniture,Home Office,1,Chairs,Augusta,603.18,171.05
ORD-12579,2021-04-18 11:00:00,California,Technology,Home Office,9,Accessories,Los Angeles,1114.81,79.56
ORD-12580,2021-04-18 12:00:00,Texas,Technology,Home Office,7,Laptops,Austin,1657.25,-181.08
ORD-12581,2021-04-18 13:00:00,Washington,Office Supplies,Home Office,2,Storage,Tacoma,810.22,-110.3
ORD-12582,2021-04-18 14:00:00,Florida,Office Supplies,Home Office,6,Storage,Tampa,1659.03,489.22
ORD-12583,2021-04-18 15:00:00,Michigan,Office Supplies,Corporate,8,Paper,Detroit,1450.16,269.59
ORD-12584,2021-04-18 16:00:00,Georgia,Office Supplies,Home Office,5,Binders,Augusta,1842.52,610.63
ORD-12585,2021-04-18 17:00:00,Pennsylvania,Office Supplies,Consumer,6,Paper,Pittsburgh,658.41,-101.86
ORD-12586,2021-04-18 18:00:00,Illinois,Office Supplies,Corporate,8,Paper,Aurora,219.01,64.92
ORD-12587,2021-04-18 19:00:00,Pennsylvania,Furniture,Corporate,6,Chairs,Pittsburgh,866.4,229.68
ORD-12588,2021-04-18 20:00:00,California,Technology,Corporate,9,Accessories,San Francisco,1573.77,458.36
ORD-12589,2021-04-18 21:00:00,California,Furniture,Home Office,9,Chairs,San Francisco,906.37,-178.4
ORD-12590,2021-04-18 22:00:00,Ohio,Furniture,Consumer,9,Chairs,Cincinnati,531.36,110.55
ORD-12591,2021-04-18 23:00:00,Texas,Office Supplies,Home Office,6,Paper,Austin,64.93,6.62
ORD-12592,2021-04-19 00:00:00,Michigan,Technology,Corporate,9,Phones,Detroit,632.92,72.94
ORD-12593,2021-04-19 01:00:00,Georgia,Furniture,Corporate,3,Chairs,Augusta,1429.63,83.01
ORD-12594,2021-04-19 02:00:00,Pennsylvania,Office Supplies,Corporate,5,Binders,Philadelphia,303.75,63.32
ORD-12595,2021-04-19 03:00:00,Illinois,Office Supplies,Corporate,2,Storage,Chicago,688.35,240.86
ORD-12596,2021-04-19 04:00:00,California,Technology,Home Office,8,Accessories,Los Angeles,50.26,9.59
ORD-12597,2021-04-19 05:00:00,California,Furniture,Consumer,4,Tables,San Diego,1446.29,250.1
ORD-12598,2021-04-19 06:00:00,Texas,Furniture,Consumer,6,Tables,Dallas,1762.56,281.91
ORD-12599,2021-04-19 07:00:00,Illinois,Furniture,Corporate,6,Bookcases,Chicago,1141.37,208.15
ORD-12600,2021-04-19 08:00:00,Illinois,Office Supplies,Consumer,5,Binders,Aurora,61.49,-0.73
ORD-12601,2021-04-19 09:00:00,Texas,Technology,Corporate,1,Laptops,Houston,443.07,-10.58
ORD-12602,2021-04-19 10:00:00,California,Technology,Corporate,7,Laptops,San Diego,882.55,204.21
ORD-12603,2021-04-19 11:00:00,Michigan,Furniture,Consumer,8,Chairs,Detroit,1179.29,-201.42
ORD-12604,2021-04-19 12:00:00,Washington,Office Supplies,Corporate,1,Binders,Tacoma,997.59,217.06
ORD-12605,2021-04-19 13:00:00,Washington,Furniture,Consumer,7,Chairs,Spokane,1832.57,453.77
ORD-12606,2021-04-19 14:00:00,Texas,Technology,Corporate,4,Phones,Austin,1877.89,163.15
ORD-12607,2021-04-19 15:00:00,Illinois,Office Supplies,Consumer,6,Binders,Aurora,223.23,67.1
ORD-12608,2021-04-19 16:00:00,Georgia,Furniture,Corporate,9,Bookcases,Augusta,285.4,17.18
ORD-12609,2021-04-19 17:00:00,Texas,Furniture,Consumer,5,Chairs,Houston,722.53,-73.74
ORD-12610,2021-04-19 18:00:00,Michigan,Office Supplies,Corporate,8,Paper,Detroit,848.26,-1.04
ORD-12611,2021-04-19 19:00:00,Texas,Technology,Corporate,5,Accessories,Austin,1176.27,350.8
ORD-12612,2021-04-19 20:00:00,New York,Office Supplies,Corporate,2,Paper,Buffalo,1548.59,536.67
ORD-12613,2021-04-19 21:00:00,Pennsylvania,Furniture,Consumer,4,Chairs,Pittsburgh,280.18,8.97
ORD-12614,2021-04-19 22:00:00,Illinois,Furniture,Home Office,2,Tables,Aurora,1607.25,-173.96
ORD-12615,2021-04-19 23:00:00,Ohio,Furniture,Corporate,7,Chairs,Cincinnati,1223.96,-52.04
ORD-12616,2021-04-20 00:00:00,Ohio,Furniture,Corporate,7,Tables,Cincinnati,1961.96,204.66
ORD-12617,2021-04-20 01:00:00,Illinois,Technology,Consumer,3,Laptops,Naperville,1305.82,149.72
ORD-12618,2021-04-20 02:00:00,Michigan,Technology,Corporate,7,Phones,Ann Arbor,1435.02,210.28
ORD-12619,2021-04-20 03:00:00,New York,Furniture,Corporate,1,Tables,Buffalo,398.47,103.38
ORD-12620,2021-04-20 04:00:00,New York,Technology,Corporate,1,Accessories,Buffalo,1540.04,294.41
ORD-12621,2021-04-20 05:00:00,California,Technology,Corporate,9,Laptops,San Diego,167.74,-9.48
ORD-12622,2021-04-20 06:00:00,Pennsylvania,Technology,Home Office,6,Accessories,Allentown,1316.5,22.74
ORD-12623,2021-04-20 07:00:00,Washington,Furniture,Home Office,5,Bookcases,Spokane,120.59,31.58
ORD-12624,2021-04-20 08:00:00,Florida,Office Supplies,Corporate,6,Paper,Tampa,239.3,35.5
ORD-12625,2021-04-20 09:00:00,Michigan,Office Supplies,Corporate,6,Storage,Detroit,224.65,-24.37
ORD-12626,2021-04-20 10:00:00,Florida,Office Supplies,Corporate,1,Storage,Orlando,114.44,-2.4
ORD-12627,2021-04-20 11:00:00,Florida,Furniture,Home Office,5,Tables,Miami,649.07,152.6
ORD-12628,2021-04-20 12:00:00,Illinois,Technology,Home Office,9,Phones,Aurora,1988.76,-209.51
ORD-12629,2021-04-20 13:00:00,Ohio,Technology,Consumer,4,Phones,Cleveland,702.97,126.59
ORD-12630,2021-04-20 14:00:00,Ohio,Furniture,Consumer,3,Bookcases,Cincinnati,1523.94,167.55
ORD-12631,2021-04-20 15:00:00,Washington,Furniture,Corporate,1,Bookcases,Seattle,273.31,-32.49
ORD-12632,2021-04-20 16:00:00,Illinois,Office Supplies,Corporate,2,Binders,Aurora,914.44,163.58
ORD-12633,2021-04-20 17:00:00,Florida,Office Supplies,Home Office,3,Storage,Miami,378.38,-46.05
ORD-12634,2021-04-20 18:00:00,Georgia,Furniture,Corporate,4,Chairs,Atlanta,392.27,7.51
ORD-12635,2021-04-20 19:00:00,Ohio,Office Supplies,Corporate,7,Paper,Columbus,208.38,-6.31
ORD-12636,2021-04-20 20:00:00,Michigan,Technology,Home Office,6,Accessories,Detroit,869.77,156.13
ORD-12637,2021-04-20 21:00:00,Michigan,Furniture,Home Office,8,Tables,Detroit,160.31,36.92
ORD-12638,2021-04-20 22:00:00,California,Furniture,Home Office,9,Chairs,San Diego,1820.52,-195.57
ORD-12639,2021-04-20 23:00:00,Texas,Technology,Home Office,6,Phones,Austin,901.32,222.26
ORD-12640,2021-04-21 00:00:00,Georgia,Technology,Consumer,7,Laptops,Atlanta,1678.75,-329.09
ORD-12641,2021-04-21 01:00:00,Ohio,Technology,Home Office,4,Accessories,Cincinnati,1959.13,179.32
ORD-12642,2021-04-21 02:00:00,New York,Office Supplies,Home Office,2,Paper,Buffalo,1358.78,114.46
ORD-12643,2021-04-21 03:00:00,Ohio,Furniture,Corporate,9,Tables,Columbus,1804.01,258.16
ORD-12644,2021-04-21 04:00:00,California,Office Supplies,Corporate,9,Storage,San Diego,279.38,-19.04
ORD-12645,2021-04-21 05:00:00,Michigan,Technology,Corporate,4,Phones,Ann Arbor,1661.69,-323.33
ORD-12646,2021-04-21 06:00:00,Florida,Office Supplies,Consumer,3,Paper,Tampa,549.72,27.55
ORD-12647,2021-04-21 07:00:00,New York,Technology,Home Office,6,Laptops,Buffalo,950.47,-152.77
ORD-12648,2021-04-21 08:00:00,Illinois,Office Supplies,Home Office,3,Binders,Aurora,1296.7,376.96
ORD-12649,2021-04-21 09:00:00,Pennsylvania,Office Supplies,Consumer,1,Paper,Pittsburgh,1808.05,-188.91
ORD-12650,2021-04-21 10:00:00,Florida,Technology,Home Office,4,Phones,Miami,1822.88,61.76
ORD-12651,2021-04-21 11:00:00,Pennsylvania,Office Supplies,Corporate,1,Storage,Allentown,193.28,7.48
ORD-12652,2021-04-21 12:00:00,Georgia,Furniture,Consumer,2,Chairs,Augusta,735.47,76.54
ORD-12653,2021-04-21 13:00:00,Texas,Office Supplies,Home Office,3,Binders,Dallas,1588.42,365.96
ORD-12654,2021-04-21 14:00:00,New York,Office Supplies,Consumer,8,Paper,Rochester,1409.28,84.11
ORD-12655,2021-04-21 15:00:00,Washington,Furniture,Consumer,4,Chairs,Tacoma,62.44,-11.6
ORD-12656,2021-04-21 16:00:00,New York,Technology,Home Office,4,Phones,Rochester,905.28,202.88
ORD-12657,2021-04-21 17:00:00,Ohio,Furniture,Corporate,9,Tables,Cleveland,1660.21,-257.01
ORD-12658,2021-04-21 18:00:00,Michigan,Office Supplies,Home Office,7,Binders,Ann Arbor,1477.99,225.92
ORD-12659,2021-04-21 19:00:00,Ohio,Technology,Home Office,2,Laptops,Cincinnati,829.58,200.66
ORD-12660,2021-04-21 20:00:00,Ohio,Office Supplies,Corporate,3,Storage,Cincinnati,1472.97,-65.58
ORD-12661,2021-04-21 21:00:00,Georgia,Office Supplies,Home Office,4,Binders,Atlanta,1106.91,52.03
ORD-12662,2021-04-21 22:00:00,Florida,Furniture,Home Office,4,Bookcases,Miami,1826.13,-350.83
ORD-12663,2021-04-21 23:00:00,Washington,Furniture,Home Office,8,Chairs,Tacoma,1178.38,285.32
ORD-12664,2021-04-22 00:00:00,Washington,Technology,Consumer,6,Phones,Tacoma,807.46,150.83
ORD-12665,2021-04-22 01:00:00,Ohio,Technology,Consumer,3,Accessories,Cincinnati,1727.21,-125.63
ORD-12666,2021-04-22 02:00:00,Pennsylvania,Technology,Consumer,9,Accessories,Allentown,109.24,1.6
ORD-12667,2021-04-22 03:00:00,Georgia,Office Supplies,Home Office,8,Paper,Augusta,1802.02,328.73
ORD-12668,2021-04-22 04:00:00,Ohio,Furniture,Corporate,9,Tables,Cincinnati,1395.73,-4.2
ORD-12669,2021-04-22 05:00:00,Texas,Furniture,Consumer,5,Bookcases,Houston,1881.81,-208.26
ORD-12670,2021-04-22 06:00:00,Michigan,Furniture,Corporate,3,Chairs,Grand Rapids,508.5,43.31
ORD-12671,2021-04-22 07:00:00,Florida,Technology,Home Office,4,Laptops,Orlando,1392.89,275.74
ORD-12672,2021-04-22 08:00:00,Illinois,Furniture,Consumer,5,Chairs,Naperville,1620.83,-38.18
ORD-12673,2021-04-22 09:00:00,Texas,Furniture,Home Office,9,Tables,Austin,1407.18,-187.19
ORD-12674,2021-04-22 10:00:00,Pennsylvania,Furniture,Corporate,9,Tables,Pittsburgh,428.56,109.82
ORD-12675,2021-04-22 11:00:00,New York,Technology,Consumer,3,Laptops,Rochester,558.42,-34.04
ORD-12676,2021-04-22 12:00:00,New York,Furniture,Consumer,7,Bookcases,Rochester,1137.82,93.36
ORD-12677,2021-04-22 13:00:00,Texas,Technology,Consumer,6,Phones,Dallas,899.03,162.04
ORD-12678,2021-04-22 14:00:00,Ohio,Furniture,Consumer,4,Bookcases,Cincinnati,1472.88,-37.72
ORD-12679,2021-04-22 15:00:00,Illinois,Furniture,Corporate,5,Tables,Aurora,763.57,119.69
ORD-12680,2021-04-22 16:00:00,California,Furniture,Consumer,2,Bookcases,San Francisco,1720.37,90.9
ORD-12681,2021-04-22 17:00:00,California,Technology,Home Office,7,Accessories,San Diego,869.52,98.9
ORD-12682,2021-04-22 18:00:00,Pennsylvania,Technology,Consumer,4,Accessories,Philadelphia,89.68,11.19
ORD-12683,2021-04-22 19:00:00,Ohio,Furniture,Corporate,2,Chairs,Columbus,44.55,11.28
ORD-12684,2021-04-22 20:00:00,Washington,Office Supplies,Consumer,6,Storage,Tacoma,1297.02,208.79
ORD-12685,2021-04-22 21:00:00,Washington,Technology,Corporate,2,Accessories,Spokane,1085.7,-59.31
ORD-12686,2021-04-22 22:00:00,Florida,Technology,Corporate,2,Accessories,Tampa,1090.06,-182.28
